,Timestamp,Open,High,Low,Close,Volume
40,2024-08-31 15:40:00,59000.0,59019.9,59000.0,59014.0,11.655
41,2024-08-31 15:41:00,59014.0,59020.0,59002.8,59019.9,15.081
42,2024-08-31 15:42:00,59019.9,59028.0,59006.7,59025.1,12.644
43,2024-08-31 15:43:00,59025.1,59034.6,59002.2,59002.2,8.037
44,2024-08-31 15:44:00,59002.2,59016.0,59002.2,59013.9,6.889
45,2024-08-31 15:45:00,59013.9,59013.9,58975.3,58977.0,13.14
46,2024-08-31 15:46:00,58977.0,58983.2,58958.7,58962.1,25.036
47,2024-08-31 15:47:00,58962.1,58974.8,58962.0,58967.4,13.767
48,2024-08-31 15:48:00,58967.4,58980.0,58950.7,58979.9,14.242
49,2024-08-31 15:49:00,58979.9,58983.9,58976.4,58976.5,2.563
50,2024-08-31 15:50:00,58976.5,58996.3,58973.7,58982.6,9.327
51,2024-08-31 15:51:00,58982.6,58982.6,58969.1,58973.7,6.955
52,2024-08-31 15:52:00,58973.7,58975.7,58949.1,58949.1,9.942
53,2024-08-31 15:53:00,58949.1,58964.4,58949.1,58962.0,9.817
54,2024-08-31 15:54:00,58962.0,58978.1,58961.3,58965.0,36.798
55,2024-08-31 15:55:00,58965.0,58978.9,58965.0,58978.9,21.081
56,2024-08-31 15:56:00,58978.9,58978.9,58970.0,58974.0,5.41
57,2024-08-31 15:57:00,58974.0,58987.0,58973.9,58987.0,9.519
58,2024-08-31 15:58:00,58987.0,58987.1,58986.9,58987.0,11.058
59,2024-08-31 15:59:00,58987.0,58993.1,58987.0,58992.1,9.634
60,2024-08-31 16:00:00,58992.1,59004.4,58987.1,58987.1,16.338
61,2024-08-31 16:01:00,58987.1,58987.2,58965.0,58967.6,20.884
62,2024-08-31 16:02:00,58967.6,58967.6,58954.7,58959.2,53.264
63,2024-08-31 16:03:00,58959.2,58976.1,58957.9,58962.5,17.029
64,2024-08-31 16:04:00,58962.5,58973.4,58956.1,58962.1,11.535
65,2024-08-31 16:05:00,58962.1,58976.8,58946.0,58946.0,13.473
66,2024-08-31 16:06:00,58946.0,58959.5,58944.9,58958.4,6.641
67,2024-08-31 16:07:00,58958.4,58958.4,58944.9,58947.6,22.957
68,2024-08-31 16:08:00,58947.6,58947.6,58930.8,58943.4,32.347
69,2024-08-31 16:09:00,58943.4,58948.0,58936.0,58948.0,15.409
70,2024-08-31 16:10:00,58948.0,58982.4,58948.0,58975.2,45.617
71,2024-08-31 16:11:00,58975.2,58990.7,58975.1,58990.7,23.1
72,2024-08-31 16:12:00,58990.7,58990.7,58981.6,58981.7,7.531
73,2024-08-31 16:13:00,58981.7,58981.7,58954.6,58954.7,6.411
74,2024-08-31 16:14:00,58954.7,58954.7,58937.1,58937.1,11.553
75,2024-08-31 16:15:00,58937.1,58952.7,58937.0,58950.9,14.065
76,2024-08-31 16:16:00,58950.9,58951.0,58937.0,58940.7,7.561
77,2024-08-31 16:17:00,58940.7,58940.8,58937.0,58937.0,6.036
78,2024-08-31 16:18:00,58937.0,58960.4,58931.6,58949.5,12.433
79,2024-08-31 16:19:00,58949.5,58975.3,58949.4,58975.3,13.568
80,2024-08-31 16:20:00,58975.3,58975.4,58940.9,58940.9,10.474
81,2024-08-31 16:21:00,58940.9,58941.0,58925.7,58931.0,7.942
82,2024-08-31 16:22:00,58931.0,58935.2,58927.6,58933.1,15.378
83,2024-08-31 16:23:00,58933.1,58948.2,58933.0,58948.2,5.685
84,2024-08-31 16:24:00,58948.2,58948.2,58942.3,58942.4,3.766
85,2024-08-31 16:25:00,58942.4,58948.1,58937.7,58946.8,6.07
86,2024-08-31 16:26:00,58946.8,58948.1,58940.6,58945.7,5.872
87,2024-08-31 16:27:00,58945.7,58968.6,58940.0,58968.5,7.076
88,2024-08-31 16:28:00,58968.5,58975.5,58968.5,58970.2,4.328
89,2024-08-31 16:29:00,58970.2,58970.2,58958.5,58958.5,1.224
90,2024-08-31 16:30:00,58958.5,58975.3,58946.9,58975.3,16.649
91,2024-08-31 16:31:00,58975.3,58990.0,58975.3,58990.0,19.781
92,2024-08-31 16:32:00,58990.0,58990.0,58979.3,58979.3,2.803
93,2024-08-31 16:33:00,58979.3,58990.0,58979.3,58989.0,18.678
94,2024-08-31 16:34:00,58989.0,58995.4,58988.9,58995.3,25.651
95,2024-08-31 16:35:00,58995.3,58995.3,58986.2,58992.0,7.002
96,2024-08-31 16:36:00,58992.0,58995.3,58991.9,58995.3,11.007
97,2024-08-31 16:37:00,58995.3,59011.1,58995.2,59011.1,46.578
98,2024-08-31 16:38:00,59011.1,59011.1,58982.0,58982.1,14.077
99,2024-08-31 16:39:00,58982.1,58982.1,58971.0,58971.0,4.848
100,2024-08-31 16:40:00,58971.0,58974.3,58971.0,58974.2,5.682
101,2024-08-31 16:41:00,58974.2,58974.3,58971.0,58974.3,6.222
102,2024-08-31 16:42:00,58974.3,58974.3,58974.2,58974.2,3.178
103,2024-08-31 16:43:00,58974.2,58976.6,58965.3,58965.3,10.648
104,2024-08-31 16:44:00,58965.3,58965.4,58936.5,58936.6,14.06
105,2024-08-31 16:45:00,58936.6,58936.7,58931.7,58932.7,24.644
106,2024-08-31 16:46:00,58932.7,58932.7,58880.6,58892.0,91.346
107,2024-08-31 16:47:00,58892.0,58928.6,58891.9,58928.6,17.948
108,2024-08-31 16:48:00,58928.6,58928.6,58900.0,58900.1,20.969
109,2024-08-31 16:49:00,58900.1,58900.1,58894.9,58895.0,10.563
110,2024-08-31 16:50:00,58895.0,58917.1,58885.8,58904.2,25.532
111,2024-08-31 16:51:00,58904.2,58926.8,58904.2,58920.1,12.2
112,2024-08-31 16:52:00,58920.1,58932.1,58916.1,58918.9,6.754
113,2024-08-31 16:53:00,58918.9,58919.7,58910.0,58910.7,6.45
114,2024-08-31 16:54:00,58910.7,58910.7,58871.8,58874.9,45.424
115,2024-08-31 16:55:00,58874.9,58874.9,58822.6,58871.7,147.523
116,2024-08-31 16:56:00,58871.7,58880.7,58860.1,58874.4,29.351
117,2024-08-31 16:57:00,58874.4,58907.3,58874.4,58902.0,32.08
118,2024-08-31 16:58:00,58902.0,58931.4,58901.9,58922.5,29.247
119,2024-08-31 16:59:00,58922.5,58974.6,58919.2,58947.2,125.493
120,2024-08-31 17:00:00,58947.2,58947.2,58871.9,58893.5,74.109
121,2024-08-31 17:01:00,58893.5,58911.1,58880.4,58888.0,20.672
122,2024-08-31 17:02:00,58888.0,58921.0,58880.5,58916.0,15.03
123,2024-08-31 17:03:00,58916.0,58941.4,58914.0,58929.1,10.186
124,2024-08-31 17:04:00,58929.1,58935.9,58910.0,58910.0,6.993
125,2024-08-31 17:05:00,58910.0,58957.0,58910.0,58950.8,21.041
126,2024-08-31 17:06:00,58950.8,58950.8,58936.1,58940.1,12.925
127,2024-08-31 17:07:00,58940.1,58944.1,58933.0,58943.9,12.909
128,2024-08-31 17:08:00,58943.9,58950.7,58942.4,58950.6,9.544
129,2024-08-31 17:09:00,58950.6,58950.6,58912.2,58912.2,5.994
130,2024-08-31 17:10:00,58912.2,58912.2,58890.7,58903.3,11.652
131,2024-08-31 17:11:00,58903.3,58921.6,58880.0,58909.8,13.333
132,2024-08-31 17:12:00,58909.8,58909.9,58871.1,58871.1,11.215
133,2024-08-31 17:13:00,58871.1,58871.2,58851.0,58852.0,30.824
134,2024-08-31 17:14:00,58852.0,58864.9,58837.7,58840.0,25.595
135,2024-08-31 17:15:00,58840.0,58863.7,58826.7,58854.9,17.332
136,2024-08-31 17:16:00,58854.9,58861.8,58813.0,58825.1,42.692
137,2024-08-31 17:17:00,58825.1,58848.0,58801.6,58843.1,70.552
138,2024-08-31 17:18:00,58843.1,58876.0,58838.4,58875.9,25.445
139,2024-08-31 17:19:00,58875.9,58883.0,58864.3,58883.0,29.209
140,2024-08-31 17:20:00,58883.0,58908.9,58878.1,58907.1,13.178
141,2024-08-31 17:21:00,58907.1,58913.9,58895.1,58908.1,21.733
142,2024-08-31 17:22:00,58908.1,58908.1,58895.9,58895.9,17.005
143,2024-08-31 17:23:00,58895.9,58896.0,58857.2,58881.5,19.173
144,2024-08-31 17:24:00,58881.5,58895.6,58852.4,58852.4,9.997
145,2024-08-31 17:25:00,58852.4,58876.0,58849.0,58875.9,35.167
146,2024-08-31 17:26:00,58875.9,58922.6,58875.9,58906.0,61.182
147,2024-08-31 17:27:00,58906.0,58906.0,58876.0,58876.0,6.427
148,2024-08-31 17:28:00,58876.0,58880.3,58875.2,58880.3,9.031
149,2024-08-31 17:29:00,58880.3,58911.9,58875.0,58911.8,29.137
150,2024-08-31 17:30:00,58911.8,58911.9,58870.0,58875.2,21.993
151,2024-08-31 17:31:00,58875.2,58890.2,58856.5,58890.2,14.045
152,2024-08-31 17:32:00,58890.2,58892.3,58880.1,58890.0,17.665
153,2024-08-31 17:33:00,58890.0,58907.9,58880.0,58897.4,7.604
154,2024-08-31 17:34:00,58897.4,58911.6,58882.0,58882.0,5.568
155,2024-08-31 17:35:00,58882.0,58894.9,58865.6,58871.0,14.866
156,2024-08-31 17:36:00,58871.0,58899.3,58858.0,58899.3,15.432
157,2024-08-31 17:37:00,58899.3,58907.6,58880.0,58884.4,14.635
158,2024-08-31 17:38:00,58884.4,58887.6,58880.0,58880.0,14.335
159,2024-08-31 17:39:00,58880.0,58899.1,58876.0,58899.1,17.311
160,2024-08-31 17:40:00,58899.1,58900.7,58877.2,58885.0,9.622
161,2024-08-31 17:41:00,58885.0,58909.0,58883.9,58896.3,6.651
162,2024-08-31 17:42:00,58896.3,58899.8,58888.0,58899.8,5.757
163,2024-08-31 17:43:00,58899.8,58904.5,58881.1,58881.1,6.122
164,2024-08-31 17:44:00,58881.1,58881.1,58874.1,58878.7,3.271
165,2024-08-31 17:45:00,58878.7,58878.7,58859.4,58866.6,22.687
166,2024-08-31 17:46:00,58866.6,58866.7,58816.4,58830.0,51.541
167,2024-08-31 17:47:00,58830.0,58859.8,58830.0,58843.8,20.47
168,2024-08-31 17:48:00,58843.8,58848.0,58830.0,58830.1,5.525
169,2024-08-31 17:49:00,58830.1,58832.0,58810.4,58810.4,52.896
170,2024-08-31 17:50:00,58810.4,58824.8,58810.0,58821.3,28.568
171,2024-08-31 17:51:00,58821.3,58821.4,58705.9,58735.5,895.215
172,2024-08-31 17:52:00,58735.5,58808.0,58730.2,58802.4,65.66
173,2024-08-31 17:53:00,58802.4,58850.0,58802.3,58843.9,48.947
174,2024-08-31 17:54:00,58843.9,58887.4,58843.9,58875.9,87.099
175,2024-08-31 17:55:00,58875.9,58995.0,58875.9,58975.0,126.554
176,2024-08-31 17:56:00,58975.0,58997.8,58946.0,58946.0,70.925
177,2024-08-31 17:57:00,58946.0,58946.0,58921.8,58921.8,22.127
178,2024-08-31 17:58:00,58921.8,58978.2,58893.3,58971.7,80.984
179,2024-08-31 17:59:00,58971.7,59020.9,58971.7,58989.6,96.627
180,2024-08-31 18:00:00,58989.6,58993.1,58950.0,58959.0,60.884
181,2024-08-31 18:01:00,58959.0,58975.5,58946.8,58956.9,21.016
182,2024-08-31 18:02:00,58956.9,58989.0,58954.3,58980.5,61.381
183,2024-08-31 18:03:00,58980.5,59041.0,58980.4,59032.7,157.934
184,2024-08-31 18:04:00,59032.7,59040.1,59008.6,59013.6,46.554
185,2024-08-31 18:05:00,59013.6,59070.5,59013.5,59063.2,92.684
186,2024-08-31 18:06:00,59063.2,59119.0,59063.1,59073.5,205.599
187,2024-08-31 18:07:00,59073.5,59106.3,59073.5,59088.8,36.546
188,2024-08-31 18:08:00,59088.8,59108.4,59088.8,59099.9,42.013
189,2024-08-31 18:09:00,59099.9,59099.9,59064.5,59070.0,26.722
190,2024-08-31 18:10:00,59070.0,59070.0,59038.9,59038.9,27.87
191,2024-08-31 18:11:00,59038.9,59067.7,59027.1,59051.4,19.536
192,2024-08-31 18:12:00,59051.4,59051.4,59013.0,59044.0,77.093
193,2024-08-31 18:13:00,59044.0,59044.0,59016.7,59028.9,13.926
194,2024-08-31 18:14:00,59028.9,59037.8,59025.1,59037.8,11.826
195,2024-08-31 18:15:00,59037.8,59054.3,59014.3,59018.6,25.631
196,2024-08-31 18:16:00,59018.6,59018.7,58998.0,59004.6,21.904
197,2024-08-31 18:17:00,59004.6,59007.1,58979.3,58987.9,17.462
198,2024-08-31 18:18:00,58987.9,59024.3,58987.9,59008.9,53.285
199,2024-08-31 18:19:00,59008.9,59009.0,58972.0,58994.2,25.859
200,2024-08-31 18:20:00,58994.2,59049.9,58987.1,59049.9,21.822
201,2024-08-31 18:21:00,59049.9,59073.9,59033.0,59033.1,25.039
202,2024-08-31 18:22:00,59033.1,59061.5,59033.0,59042.3,11.261
203,2024-08-31 18:23:00,59042.3,59069.5,59042.3,59069.4,9.904
204,2024-08-31 18:24:00,59069.4,59069.5,59035.2,59040.1,11.507
205,2024-08-31 18:25:00,59040.1,59062.8,59040.1,59056.5,4.344
206,2024-08-31 18:26:00,59056.5,59070.0,59038.4,59042.1,5.844
207,2024-08-31 18:27:00,59042.1,59073.9,59042.1,59048.7,18.751
208,2024-08-31 18:28:00,59048.7,59048.8,59028.0,59040.0,5.493
209,2024-08-31 18:29:00,59040.0,59065.7,59037.5,59058.5,23.569
210,2024-08-31 18:30:00,59058.5,59065.5,59041.0,59065.5,8.589
211,2024-08-31 18:31:00,59065.5,59096.9,59046.5,59046.5,39.229
212,2024-08-31 18:32:00,59046.5,59049.9,59027.8,59049.9,8.28
213,2024-08-31 18:33:00,59049.9,59051.0,59000.0,59000.0,51.573
214,2024-08-31 18:34:00,59000.0,59011.3,59000.0,59000.0,8.449
215,2024-08-31 18:35:00,59000.0,59000.1,58959.9,58972.1,165.363
216,2024-08-31 18:36:00,58972.1,59008.6,58972.1,59008.6,20.205
217,2024-08-31 18:37:00,59008.6,59012.0,58977.0,58977.0,41.23
218,2024-08-31 18:38:00,58977.0,58993.8,58968.5,58993.7,16.693
219,2024-08-31 18:39:00,58993.7,59020.0,58993.7,59008.0,13.533
220,2024-08-31 18:40:00,59008.0,59022.0,59008.0,59008.1,4.908
221,2024-08-31 18:41:00,59008.1,59029.3,59000.7,59029.3,10.607
222,2024-08-31 18:42:00,59029.3,59029.3,58984.5,58984.5,6.849
223,2024-08-31 18:43:00,58984.5,58984.5,58967.1,58982.7,16.721
224,2024-08-31 18:44:00,58982.7,58982.7,58968.2,58968.3,3.321
225,2024-08-31 18:45:00,58968.3,58968.4,58954.1,58968.4,10.751
226,2024-08-31 18:46:00,58968.4,58980.0,58947.0,58947.6,72.79
227,2024-08-31 18:47:00,58947.6,58954.6,58944.0,58944.0,28.886
228,2024-08-31 18:48:00,58944.0,58963.9,58944.0,58944.0,10.826
229,2024-08-31 18:49:00,58944.0,58944.1,58908.0,58911.9,104.84
230,2024-08-31 18:50:00,58911.9,58927.5,58908.2,58908.2,14.215
231,2024-08-31 18:51:00,58908.2,58912.3,58868.0,58868.1,47.36
232,2024-08-31 18:52:00,58868.1,58881.8,58851.3,58851.3,74.865
233,2024-08-31 18:53:00,58851.3,58880.0,58840.2,58875.5,49.964
234,2024-08-31 18:54:00,58875.5,58893.8,58864.8,58893.8,19.613
235,2024-08-31 18:55:00,58893.8,58916.8,58893.8,58908.0,21.831
236,2024-08-31 18:56:00,58908.0,58926.2,58906.1,58926.1,20.822
237,2024-08-31 18:57:00,58926.1,58926.2,58900.6,58906.0,8.809
238,2024-08-31 18:58:00,58906.0,58914.8,58881.3,58899.2,26.024
239,2024-08-31 18:59:00,58899.2,58903.3,58894.3,58900.3,14.625
240,2024-08-31 19:00:00,58900.3,58901.0,58862.0,58875.0,38.133
241,2024-08-31 19:01:00,58875.0,58901.8,58868.6,58877.9,5.836
242,2024-08-31 19:02:00,58877.9,58894.9,58876.0,58882.0,4.72
243,2024-08-31 19:03:00,58882.0,58893.9,58881.9,58882.9,2.016
244,2024-08-31 19:04:00,58882.9,58890.0,58873.1,58873.1,8.941
245,2024-08-31 19:05:00,58873.1,58873.1,58855.2,58867.7,9.891
246,2024-08-31 19:06:00,58867.7,58867.7,58838.8,58840.6,16.328
247,2024-08-31 19:07:00,58840.6,58844.0,58831.0,58834.0,19.443
248,2024-08-31 19:08:00,58834.0,58870.0,58833.9,58850.1,19.002
249,2024-08-31 19:09:00,58850.1,58850.6,58831.1,58835.2,9.425
250,2024-08-31 19:10:00,58835.2,58850.0,58821.5,58850.0,31.106
251,2024-08-31 19:11:00,58850.0,58874.6,58849.9,58863.9,14.3
252,2024-08-31 19:12:00,58863.9,58887.4,58862.5,58887.4,9.491
253,2024-08-31 19:13:00,58887.4,58912.4,58885.0,58905.9,13.115
254,2024-08-31 19:14:00,58905.9,58908.0,58901.5,58908.0,7.029
255,2024-08-31 19:15:00,58908.0,58908.1,58862.6,58880.3,11.276
256,2024-08-31 19:16:00,58880.3,58909.6,58878.4,58909.6,20.317
257,2024-08-31 19:17:00,58909.6,58917.8,58898.0,58898.1,9.111
258,2024-08-31 19:18:00,58898.1,58922.6,58898.0,58922.6,12.549
259,2024-08-31 19:19:00,58922.6,58922.6,58906.0,58906.1,4.197
260,2024-08-31 19:20:00,58906.1,58918.6,58906.1,58913.3,3.066
261,2024-08-31 19:21:00,58913.3,58915.2,58898.0,58898.0,5.142
262,2024-08-31 19:22:00,58898.0,58918.0,58896.4,58918.0,11.851
263,2024-08-31 19:23:00,58918.0,58920.0,58908.0,58910.5,7.437
264,2024-08-31 19:24:00,58910.5,58910.6,58898.6,58899.8,5.48
265,2024-08-31 19:25:00,58899.8,58919.3,58899.8,58913.9,4.614
266,2024-08-31 19:26:00,58913.9,58916.8,58900.7,58916.1,21.785
267,2024-08-31 19:27:00,58916.1,58916.2,58888.0,58888.0,5.983
268,2024-08-31 19:28:00,58888.0,58888.1,58866.5,58872.1,24.775
269,2024-08-31 19:29:00,58872.1,58877.0,58871.0,58871.0,13.089
270,2024-08-31 19:30:00,58871.0,58871.1,58862.1,58864.2,8.777
271,2024-08-31 19:31:00,58864.2,58870.0,58852.7,58870.0,35.18
272,2024-08-31 19:32:00,58870.0,58890.0,58869.9,58887.4,11.184
273,2024-08-31 19:33:00,58887.4,58897.0,58883.8,58883.8,11.279
274,2024-08-31 19:34:00,58883.8,58883.9,58823.0,58832.1,23.574
275,2024-08-31 19:35:00,58832.1,58850.0,58832.0,58850.0,13.343
276,2024-08-31 19:36:00,58850.0,58861.9,58849.9,58861.8,9.689
277,2024-08-31 19:37:00,58861.8,58861.9,58856.6,58856.6,6.526
278,2024-08-31 19:38:00,58856.6,58879.9,58856.6,58869.4,7.233
279,2024-08-31 19:39:00,58869.4,58869.4,58853.8,58862.4,14.638
280,2024-08-31 19:40:00,58862.4,58862.4,58813.2,58813.2,13.07
281,2024-08-31 19:41:00,58813.2,58834.0,58808.0,58826.9,11.064
282,2024-08-31 19:42:00,58826.9,58827.0,58812.0,58812.1,18.763
283,2024-08-31 19:43:00,58812.1,58830.0,58808.0,58813.2,25.801
284,2024-08-31 19:44:00,58813.2,58829.7,58790.8,58819.3,41.302
285,2024-08-31 19:45:00,58819.3,58828.5,58817.4,58827.7,7.694
286,2024-08-31 19:46:00,58827.7,58841.3,58824.7,58836.5,7.54
287,2024-08-31 19:47:00,58836.5,58851.9,58836.4,58847.0,5.975
288,2024-08-31 19:48:00,58847.0,58847.1,58828.2,58828.2,8.314
289,2024-08-31 19:49:00,58828.2,58828.2,58800.0,58811.3,14.413
290,2024-08-31 19:50:00,58811.3,58826.4,58811.3,58826.3,9.33
291,2024-08-31 19:51:00,58826.3,58832.8,58815.0,58815.1,6.267
292,2024-08-31 19:52:00,58815.1,58820.0,58815.0,58820.0,1.803
293,2024-08-31 19:53:00,58820.0,58836.1,58818.0,58827.9,2.625
294,2024-08-31 19:54:00,58827.9,58828.6,58812.5,58824.1,19.418
295,2024-08-31 19:55:00,58824.1,58838.0,58814.4,58830.4,3.344
296,2024-08-31 19:56:00,58830.4,58838.4,58830.4,58838.4,4.292
297,2024-08-31 19:57:00,58838.4,58842.4,58838.3,58841.8,4.013
298,2024-08-31 19:58:00,58841.8,58841.8,58822.2,58826.7,10.707
299,2024-08-31 19:59:00,58826.7,58838.0,58826.7,58838.0,1.131
300,2024-08-31 20:00:00,58838.0,58850.5,58828.8,58850.5,13.184
301,2024-08-31 20:01:00,58850.5,58850.5,58828.4,58840.0,3.525
302,2024-08-31 20:02:00,58840.0,58840.1,58806.3,58808.8,3.435
303,2024-08-31 20:03:00,58808.8,58816.1,58800.2,58800.2,6.917
304,2024-08-31 20:04:00,58800.2,58807.4,58790.0,58790.0,16.649
305,2024-08-31 20:05:00,58790.0,58799.1,58782.0,58782.1,14.693
306,2024-08-31 20:06:00,58782.1,58782.1,58758.3,58768.9,29.937
307,2024-08-31 20:07:00,58768.9,58787.4,58760.8,58787.3,15.842
308,2024-08-31 20:08:00,58787.3,58799.0,58775.3,58775.4,12.877
309,2024-08-31 20:09:00,58775.4,58778.0,58766.4,58771.9,6.173
310,2024-08-31 20:10:00,58771.9,58794.0,58767.6,58793.9,5.963
311,2024-08-31 20:11:00,58793.9,58814.0,58793.9,58814.0,18.635
312,2024-08-31 20:12:00,58814.0,58816.0,58810.0,58814.1,4.687
313,2024-08-31 20:13:00,58814.1,58832.5,58814.1,58828.1,13.714
314,2024-08-31 20:14:00,58828.1,58828.1,58819.2,58819.3,5.293
315,2024-08-31 20:15:00,58819.3,58819.3,58819.2,58819.3,3.38
316,2024-08-31 20:16:00,58819.3,58819.3,58800.0,58806.5,11.595
317,2024-08-31 20:17:00,58806.5,58838.5,58806.5,58838.5,16.692
318,2024-08-31 20:18:00,58838.5,58900.9,58838.5,58877.5,123.978
319,2024-08-31 20:19:00,58877.5,58892.7,58877.4,58883.0,22.882
320,2024-08-31 20:20:00,58883.0,58891.9,58866.3,58866.3,18.167
321,2024-08-31 20:21:00,58866.3,58866.4,58862.7,58864.8,8.537
322,2024-08-31 20:22:00,58864.8,58875.2,58864.8,58868.2,17.633
323,2024-08-31 20:23:00,58868.2,58868.2,58846.5,58846.6,10.727
324,2024-08-31 20:24:00,58846.6,58846.6,58836.5,58839.0,10.49
325,2024-08-31 20:25:00,58839.0,58839.1,58839.0,58839.1,3.878
326,2024-08-31 20:26:00,58839.1,58839.1,58831.0,58831.0,7.375
327,2024-08-31 20:27:00,58831.0,58856.0,58831.0,58856.0,12.633
328,2024-08-31 20:28:00,58856.0,58856.0,58831.8,58831.8,3.018
329,2024-08-31 20:29:00,58831.8,58831.8,58815.1,58821.7,28.749
330,2024-08-31 20:30:00,58821.7,58843.7,58821.7,58843.7,7.189
331,2024-08-31 20:31:00,58843.7,58849.9,58834.4,58845.5,5.653
332,2024-08-31 20:32:00,58845.5,58857.9,58845.4,58857.9,5.142
333,2024-08-31 20:33:00,58857.9,58858.0,58831.8,58831.8,8.306
334,2024-08-31 20:34:00,58831.8,58831.9,58818.2,58830.0,8.077
335,2024-08-31 20:35:00,58830.0,58831.7,58829.9,58830.0,2.748
336,2024-08-31 20:36:00,58830.0,58830.0,58825.5,58828.3,6.304
337,2024-08-31 20:37:00,58828.3,58862.0,58828.3,58855.2,5.656
338,2024-08-31 20:38:00,58855.2,58855.2,58852.8,58853.0,4.313
339,2024-08-31 20:39:00,58853.0,58860.8,58842.7,58860.8,5.84
340,2024-08-31 20:40:00,58860.8,58887.0,58860.8,58882.2,15.064
341,2024-08-31 20:41:00,58882.2,58890.8,58866.5,58890.8,18.19
342,2024-08-31 20:42:00,58890.8,58921.2,58890.7,58892.3,38.39
343,2024-08-31 20:43:00,58892.3,58892.4,58868.0,58868.0,4.227
344,2024-08-31 20:44:00,58868.0,58940.0,58868.0,58915.8,54.138
345,2024-08-31 20:45:00,58915.8,58927.9,58914.0,58927.9,12.482
346,2024-08-31 20:46:00,58927.9,58931.8,58921.8,58931.8,13.816
347,2024-08-31 20:47:00,58931.8,58931.8,58925.1,58925.1,13.428
348,2024-08-31 20:48:00,58925.1,58926.4,58917.8,58917.9,5.307
349,2024-08-31 20:49:00,58917.9,58923.4,58917.0,58923.3,2.685
350,2024-08-31 20:50:00,58923.3,58923.3,58919.8,58919.8,0.756
351,2024-08-31 20:51:00,58919.8,58919.8,58900.5,58917.8,30.835
352,2024-08-31 20:52:00,58917.8,58929.7,58917.8,58929.7,11.122
353,2024-08-31 20:53:00,58929.7,58952.0,58922.9,58945.5,38.971
354,2024-08-31 20:54:00,58945.5,58945.6,58932.0,58934.6,1.616
355,2024-08-31 20:55:00,58934.6,58934.6,58912.8,58912.8,12.874
356,2024-08-31 20:56:00,58912.8,58912.8,58901.7,58901.7,6.245
